,Global X,Global Y,CD45RO,N/A,CD31,N/A,N/A,N/A,N/A,pan-CK,PD-1,Ki-67,cyclin D,b-actin,CD3,CD4,N/A,CD16,N/A,N/A,PD-L1,ATPase,Granzyme B,P53,NF-kB,PTEN,p-ERK1/2,N/A,Caspase 3
345,10209,12073,405.78,361.38,346.28,373.6,406.9,372.38,366.68,343.98,353.32,472.96,424.13,319.8,406.44,400.22,342.1,364.88,357.99,348.36,351.21,368.99,331.16,326.74,382.36,345.09,418.58,356.98,326.38
346,1241,6124,398.54,432.56,411.54,409.38,401.28,447.27,355.69,405.28,405.64,482.8,475.86,406.42,442.98,385.33,408.28,395.97,369.3,410.36,386.7,414.95,439.8,448.42,376.26,443.8,392.6,412.66,419.54
347,20553,6885,614.52,548.56,556.38,556.02,554.28,525.25,520.61,541.02,610.86,610.64,403.58,513.44,504.61,489.34,528.94,479.31,565.36,479.51,448.18,540.72,557.77,520.64,585.9,616.86,498.7,647.68,507.54
348,4929,2341,307.98,358.98,399,304,389.86,316.38,295.5,360.94,310.72,344.48,357.56,314.18,314.18,348.42,393.18,344.28,371.14,401.76,373.94,424.98,320.68,296.28,339.78,297.22,364.12,358.6,314.9
349,331,10067,514.58,444.76,449.7,427.9,412.14,424.98,479.97,458.2,405.95,441.31,446.51,464.14,408.1,437.1,458.58,457.78,459.99,428.34,495.94,432.44,478.35,448.28,457.71,391.92,449.77,428.64,437.16
350,4343,4879,494.18,503.7,490.14,492.56,517.04,432.82,472.4,499.12,461.1,462.65,449.02,506.92,489.2,466.36,480.84,447.57,467.26,401.78,407.1,386.08,417.98,420.08,470.28,400.67,501.7,459.66,491.28
351,2287,2388,327.02,279.8,342.23,249.86,316.86,302.68,328.08,268.5,364.04,339.81,333.85,326.31,315.47,262.69,325.09,242.54,242.58,289.56,390.48,323.88,294.64,330.98,267.8,333.47,344.5,280.44,265.58
352,697,7832,310.86,371.1,342.4,300.98,369.41,350.9,335.5,365.31,344.07,391.3,346.06,392.76,401.23,367.32,349.7,315.68,367.58,322.58,333.44,381.22,385.26,301.78,339.66,343.76,346.38,348.72,340.38
353,20601,9162,593.76,426.6,510.53,614.23,492.83,510.06,559.54,468.49,451.88,486.88,430.38,526.7,557.92,457.44,556.46,626.32,437.96,556.24,452.25,434.2,531.28,496.38,511.95,571.37,646.65,590.12,501.4
354,5565,10151,327.44,364.14,401.54,314.23,361.7,391.68,382.78,374.54,410.44,467.3,353.3,359.3,235.7,384.21,357.61,368.81,345.16,320.88,385.41,369.36,328.83,349.8,414.14,406.72,378.42,344.08,419.46
355,9396,1754,613.83,551.67,635.83,579.51,625.87,505.62,576.28,562.56,686.16,707.4,626.84,593.19,679.88,611.48,577.94,572.28,642.56,535.88,561.88,476.08,630.94,628.67,461.52,575.46,329.5,586.02,543.86
356,18780,9990,497.15,416.03,381.61,412.8,557.31,447.43,492.09,504.1,493.85,427.12,485.18,513.34,517.51,449.94,402.74,518.5,498.93,464.4,521.54,437.18,540.09,416,482.33,532.73,455.33,506.44,477.51
357,6239,7349,407.96,412.26,355.48,407.32,382.39,433.35,373.98,375.38,399.93,398.06,388.53,389.48,539.03,449.58,423.17,388.94,429.7,427.83,432.56,370.28,393.04,427.84,415.82,450.26,365.35,377.78,406.99
358,8863,1371,418.35,429.02,438.6,441.77,425.78,429.18,416.65,415.58,441.09,472.03,423.88,410.62,414.06,405.62,417.52,418.86,437.76,407.28,398.36,375.05,400.04,390.23,398.68,427.07,356.88,388.06,405.08
359,3616,11064,428.88,451.6,426.41,388.38,400.21,422.64,383.5,383.72,421.36,441.07,398.88,375.23,495.86,426.46,417.42,426.46,381.72,421.14,361.98,394.05,403.56,418.92,382.94,401.16,539.44,394.16,415.13
360,4656,16273,466.88,503.78,404.9,411.08,467.72,468.8,451.04,440.76,429.9,493.16,425.44,439.83,499.07,415.94,476.23,477.34,459.22,482.92,434.86,341.24,463.12,418.58,437.5,454.84,450.34,433.04,479.08
361,2559,17160,434.58,386.98,641.08,695.6,530.58,487.9,640.18,596.22,577.23,596.13,602.1,507.3,468.08,551.34,620.12,587.64,590.33,593.16,554.3,543.56,683.13,444,609.58,530.58,620.22,602,536.06
362,1925,1024,472.9,486.28,439.25,461.88,466.9,410.75,390.94,533.98,473.68,394.46,443.06,422.08,555.47,376.14,448.2,458.09,319.58,600.78,531.01,515.88,564.9,478.22,445.71,489.44,435.66,373.45,425.5
363,7989,1900,464.05,466.88,422.18,418.34,515.11,456.18,427.24,471.13,465.72,413.36,433.87,493.18,500.12,481.37,425.37,511.99,411.36,422.91,412.4,482.03,398.54,461.76,453.56,397.6,397.63,435.09,447.92
364,2187,2492,395.64,299.19,294.46,316.42,274.77,320.29,296.36,299.68,368.76,302.84,341.52,450.7,272.09,317.89,304.16,286.66,301.68,258.58,315.69,311.32,274.26,298.1,332.64,320.54,266.68,253.38,205.48
365,12038,20542,293.74,373.58,525.56,495.7,296.78,581.48,452.5,429.22,322.57,555.76,443.32,251.78,303.58,471.95,427.66,449.36,397.44,429.88,382.54,310.38,219.9,440.86,364.16,415.6,531.51,276.1,492.46
366,2589,21226,267.82,294.2,308.54,311.37,352.64,332.3,313.04,307.18,260.38,353.16,338.02,330.28,378.9,341.74,374.56,312.66,298.23,291.32,337.14,334.75,303.03,327.9,336.79,274.46,297.25,331.36,313.14
367,10409,1593,451.91,384.49,381.19,394.66,485.76,453.64,421.27,440.4,313.08,467.06,422.67,446.12,521.84,297.8,385.35,407.37,377.45,358.85,365.82,395.84,353.78,507.56,392.2,306.38,386.24,427.69,435.38
368,2062,2258,453.48,441.7,419.39,437.76,351.34,333.07,456.9,437.38,419.75,472.74,417,346.74,444.08,394.65,375.41,399.28,408.9,315.4,388.04,299.14,454.27,423.06,371.73,422.04,350.16,375.24,311.7
369,2598,11967,464.85,439.6,451.3,419.16,434.68,449.48,393.5,449.96,432.48,450.18,454.58,412.94,497.22,448.68,451.37,458.84,423.17,414.19,526.6,353.07,447.52,405.46,433.19,328.1,388.04,387.1,415.84
370,3953,17124,260.26,358.88,413.45,386.6,406.04,341.48,420.83,431.27,391.85,416.38,392.59,353.17,415.47,375.67,412.42,390.8,451.9,404.25,406.32,366.98,300.26,397.92,356.34,322.43,323.3,406.68,387.23
371,21174,1278,474.7,482.21,437.28,474.19,484.18,411.84,484.46,475.02,455.6,460.96,423.57,434.76,469.4,458.96,473.53,498.72,444.66,488.22,471.16,417.12,447.18,499.96,476.66,417.82,411,500.98,438.56
372,8567,8898,331.6,310.58,318.22,307.2,327.48,364.58,332.96,300.59,281.38,341,321.88,387.2,305.39,365.57,297,299.9,347.28,372.68,278.1,262.9,295,288.04,268.5,332.74,304.6,291.3,336.3
373,10723,21698,225.18,342.45,302.8,314.59,220.3,321.88,290.9,305.07,309.1,374.98,322.94,309.88,320.98,326.06,302.04,318.53,309.78,356.5,349.74,347.32,345.02,329.19,282.9,341.33,313.8,245.25,300
374,7452,12528,439.66,352.1,342.57,334,412.72,333.75,330.17,327.08,263.2,418.45,328.3,359.23,392.42,412.16,304.3,316.06,373.78,335.07,367.13,374.49,379.78,332.64,362.31,307.59,372.5,273.08,327.4
375,2461,10946,587.86,514.74,535.24,493.16,534.6,470.56,534.24,536.06,528.43,487.34,504.2,603.56,517.72,458.09,552.88,536.38,560.2,556.66,491.18,498.76,514.72,492.64,553.63,524.41,565.74,524.51,525
376,8025,16247,570.47,401.6,503.88,561.32,543.94,496.58,508.56,542.34,526.68,613.62,461.68,453.4,587.07,466.28,409.1,505.24,429.36,571.26,377.48,468.1,528.98,555.93,544.66,467.84,656.02,548.54,502.9
377,3160,16793,414.24,403.48,381.46,383.27,393.22,394.58,358.17,369.4,352.98,366.74,386.8,320.52,366.88,408.94,412.44,343.78,398.22,440.98,391.18,350.46,403.08,431.48,416.84,404.64,459.12,372.04,399.74
378,878,18799,463.41,405.8,392.5,370.2,436.74,387.6,325.18,444.46,459.71,414.9,413.66,385.22,424.36,382.09,360.68,401.42,420.74,341.05,417.52,364.28,397.5,346.72,409.77,411.11,345.8,351.24,307.3
379,980,6906,364.7,508.48,379.26,571.99,468.38,433.38,448.72,421.08,364.36,558.54,518.88,475.02,585.3,377.14,476.91,469.32,358.2,397.1,456.96,436.04,492.98,500.68,469.66,526.38,442.64,457.66,433.5
380,5234,10464,324.98,318.74,342.06,319.94,318.13,316,378.12,334.7,377.97,260.08,303.72,412.68,297.6,286.68,312.72,416.58,405.98,374.06,373.24,365.18,323.66,281.86,392.46,305.4,283.2,308.22,365.09
381,4105,15938,431.54,370.26,450.18,405.23,406.5,498.18,527.96,469.7,403.14,397.48,476.36,437.22,557.78,421.35,450.93,282.15,468.96,354.08,405.17,423.06,459.04,351.8,461.2,544.06,402.42,452.3,350.78
382,20287,14366,486.88,394.58,422.72,349.37,414.86,385.02,460.56,448.61,388.34,365.7,521.64,432.8,435.42,396.6,445.64,515.34,453.88,370.48,445.92,478.65,432.1,348.07,433.56,429.81,406.08,410.57,426.52
383,7280,6036,485.19,469.44,402.14,499.24,357,461.54,417.4,435.27,275.78,552.44,336.74,401.76,387.6,471.85,484.46,485.36,447.9,415.85,449.88,381.18,352.98,499.22,462.3,417.75,497.49,331.06,447.45
384,6841,8227,292.83,268.48,282.28,289.78,268.54,273.68,273.58,278.58,281.93,285.9,277.56,283.46,290.18,273.98,273.48,275.62,275.3,277.75,278.3,289.38,285.4,276.16,291,275.63,254.8,267.48,273.2
385,18070,17894,437.6,337.89,352.18,358.37,371.11,358.56,360.98,374.74,369.06,375.53,358.14,405.26,322.6,394.18,366.8,361.76,362.42,370.33,401.68,362.76,336.18,380.14,333.98,351.18,391.83,361.92,370.42
386,2647,15358,381.74,390.91,419.52,432.44,301.18,356.68,349.78,405.43,378.08,325.38,382.79,379.39,524.14,403.58,401.26,382.06,384.96,380.84,363.07,352.19,402.88,385.48,400.86,340.38,361.87,410.6,379.54
387,19512,81,471.88,337.78,400.7,455.45,381.68,441.3,471.87,455.27,480.86,499.38,490.54,497.88,475.58,579.42,427.1,479.15,378.28,463.1,448.48,460.8,326.66,505.72,391.28,459.8,461.83,451.01,313.08
388,1805,6601,455.66,364.14,375.43,388.25,412.44,316.78,394.58,384.1,336,424.78,390.04,356.25,390.68,381.96,352.9,369.84,414.49,446.82,393.12,378.64,369.43,422.14,359.11,394.73,429.78,381.49,381.73
389,3538,7327,326.86,323.64,328,326.94,320.6,318.18,320.06,321.68,309.23,323.38,326.44,332,343.44,317.92,320.98,318.2,321.5,312.96,325.64,317.28,327.19,318.4,330.56,332.86,328.38,328.2,319.1
390,7953,1378,317.94,356.99,379.16,355.77,313.3,331.83,370.46,351.19,288.28,363.41,382.7,348.38,451.31,318.04,360.54,390.18,348.1,286.28,345,392.66,394.38,265.5,348.22,402.38,418.14,318.56,333.08
391,4219,12442,482.7,408,385.54,510.16,405.38,305.43,349.96,391.4,364.98,399.12,349.67,401.58,432.14,416.3,382.92,365.21,374.46,399.18,426.08,416.31,344.72,391.46,406.23,372.59,485.65,342.88,363.87
392,7721,1229,418.96,425.94,426.59,575.86,303.8,416.58,465.4,433.24,388.08,458.76,483.76,400.88,535.59,378,425.74,407.08,396.13,299.5,331.08,309.58,499.4,431.21,439.18,382.7,313.24,395.66,410.96
393,3998,4586,428.92,592.44,521.15,488.53,473.22,490.7,525.1,490.58,473.58,492.43,475.66,547.22,483.54,477.78,496.72,486.77,475.22,479.06,364.84,426.13,413.14,454.21,465.16,468.38,492.44,463.86,449.52
394,15008,20397,482.58,465,378.76,371.66,441.08,469.94,443.76,459.31,447.64,407.14,440.98,465.03,301.06,439.25,443.53,415.06,463.68,465.08,322.08,461.4,416.38,459.75,466.6,452.4,420.1,405.03,432.74
395,862,2967,462.96,430.02,446.72,521.86,391.68,388.84,504.92,419.08,446.95,436.01,431.13,564.48,464.96,376.13,454.99,467.06,440.98,282.14,380.08,334.04,638.98,497.06,352.34,256.68,444.38,413.82,499.48
396,3027,19965,449.27,442.84,548.06,473.27,448.31,434.88,425.7,462.9,513.8,459.56,451.79,459.56,536.44,536.18,398.4,437.32,478.12,498.26,509.54,462.62,399.46,456.28,469.08,410.98,500.46,444.1,377.92
397,8550,3620,491.48,471.59,420.14,418.52,469.39,430.52,456.1,461.3,400.12,508.15,429.36,442.43,518.74,469.24,439.76,497.14,472.44,490.98,452.68,437.28,528.58,546.43,436.23,412.48,433.18,486.39,378.51
398,2486,9421,506.08,463.62,434.64,353.82,450.38,347.79,409.36,442.78,462.84,427.48,449.27,398.56,436.82,373.84,390.1,455.53,431.48,460.31,465.38,438.64,462.14,462.89,440.76,448.68,447.73,467.46,429.3
399,20145,9143,295.26,294.98,288.92,284.4,280.76,277.6,280.28,277.48,280.09,287.48,291.35,301.56,319.88,290.67,278.07,289.26,279.68,284.03,297.18,285.5,296.58,292.2,297.98,296.69,291.02,288.78,282.94
400,10270,10977,328.48,427.83,380.28,365.69,402.53,395.26,378.66,387.12,374.38,430.07,406.06,388.6,413.3,397.13,390.34,412.5,369.24,392.32,354.76,392.47,379.62,387.38,396.6,418.06,380.18,394.25,369.03
401,386,9304,397.57,504.33,396.54,474.96,388.98,479.66,419.01,457.58,407.54,375.52,449.86,380.63,439.66,423.68,334.18,410.83,403.89,429.9,322,325.7,313.7,393.27,412.99,355.64,290.5,417.83,364.58
402,1758,13085,464.58,372,396.88,518.48,387.93,398.89,327.4,397.14,340.32,455.9,472.61,416.77,434.69,535.98,480.24,425.16,338.11,443.41,429.16,451.22,434.43,429.45,447.39,326.66,439.85,516.46,449.46
403,6949,7212,279.8,341.61,278.78,274.05,268.38,273.63,277.48,276.1,316.78,291.34,278.64,291.2,307.26,288.2,297.2,276.88,272.38,307.18,269.5,357.18,341.9,362.38,288.8,275.3,275.38,278.04,275.7
404,3590,6985,465.46,472.56,431.76,434.34,465.44,399.3,390.54,434.06,426.54,415.3,408.87,419.91,512.34,415.98,400.7,343.74,426.64,407.22,462.84,417.09,395.58,521.06,506.75,469.56,324.3,430.21,374.63
405,5962,7755,265.96,262.49,262.85,255.5,260.79,261.24,259.48,256.98,265.09,264.88,270.5,258.3,279.28,265.29,259.58,262.84,255,255.88,268.1,256.36,268.38,264.1,271.04,266.48,278.06,254.2,265.29
406,22536,114,3502.05,313.3,4185.2,776.98,334.1,4657.13,1033.92,317.78,1200.66,1151.01,310.02,4156.48,1016.67,307.88,1001.2,2873.22,328.7,4104.6,1236.76,360.66,4083.5,999.64,330.28,869.4,1211.8,322.88,3337.97
407,20591,1326,446.03,451.43,497.56,473.88,486.6,466.18,448.23,481.32,481.84,432.5,690.56,398.18,513.64,398.02,592.28,336.76,514.38,452.48,455.37,462.86,405.56,405.22,326.7,460.12,451.04,429.82,360.94
408,6730,8072,362.48,284.76,400.09,373.55,366.52,409.18,381.94,412.26,368.3,422.34,360.6,373.98,443.81,433.4,360.96,453.66,380.26,412.04,353.66,408.47,399.3,354.38,476.29,427.22,300.18,456.56,364.48
409,6546,22096,405.56,365.3,406.58,402.5,402.89,449.5,403.38,405.18,416.16,432.3,407.76,359.78,434.37,397.73,386.81,414.48,421.82,423.24,352.9,412.58,423.46,449.3,473.7,459.92,374.82,438.92,451.48
410,5664,12609,414.32,350.7,285.95,358.94,263,404.6,324.38,357.97,335.42,381.16,316.08,348.37,437.56,306.9,325.22,352.08,388.29,381.18,304.1,418.74,331.8,312.19,413.47,359,327.59,370.31,304.87
411,972,3937,337.3,329.1,328.8,327.48,324.14,332.84,321.32,317.68,319.64,318.18,319.12,348.9,340.24,328.93,323.82,321.56,299.1,313.2,338.94,326.34,324.38,339.48,337.42,337.32,325.47,312.38,317.84
412,1098,15995,300.2,343.08,284.2,373.46,307.6,280.83,340.44,307.52,315.37,326.1,389.68,285.39,293.8,333.21,315.28,360.4,458.96,291.9,430.76,342.88,284.1,323.7,304.92,285.58,326.9,272.44,286.49
413,9378,18389,511.58,407.66,540.26,582.08,399.78,479,521.35,491,676.8,499.87,545.01,419.58,697.56,561.2,473.76,517.36,614.5,520.88,488.4,622.83,578.38,431.5,486.42,646.1,494.54,539.42,443.22
414,2923,15574,406.54,284.49,403.52,238.28,297.6,455.18,415,394.05,403.12,344.05,392.97,350.21,450.15,368.94,401.35,426.36,312.63,349.28,264.3,428.7,413.68,382.2,410.58,425.9,427.3,437.68,412.06
415,7533,7577,273.15,263.58,270.48,290.52,318.68,274.38,287.2,273.6,270.28,278.33,292.46,289.9,288.1,279,274.88,279.78,270.13,273.19,301.15,267.64,331.1,279,280.68,279.65,280.18,268.68,273.63
416,4046,17001,657.06,575.38,555.73,652.62,589.26,558.14,542.86,543.51,477.94,495.12,392.36,603.64,549.09,375.83,534.66,370.04,459.8,606.47,277.46,437.69,486.27,526.33,511.27,591.7,326.49,710.8,550.7
417,10199,1015,343.76,294.2,493.46,433.06,363.48,402.11,461.12,376.12,281.1,527.48,463.48,459.03,580.78,515,450.51,404.42,396,375.84,458.08,519.25,485.55,470.96,422.88,470,318.52,378.54,393.97
418,3836,3733,417.3,442.74,274.48,439.22,381.2,327.4,428.26,396.34,410.14,299.3,370.06,400.67,474.22,535.68,445.39,313.98,430.88,314.66,412.08,287.76,311.1,359.34,432,484.16,503.48,614.22,330.4
419,8816,8720,327.33,314.88,338.18,351.53,367.02,323,318.34,327.94,334.6,291.39,358.68,306.44,360.52,335.56,310.7,319.08,349.46,331.34,326.1,346.2,326.78,310.02,333.36,297.54,358.1,332.84,358.39
420,9315,8975,402.56,436.28,407.77,384.18,356.35,316.7,348.81,322.73,368.7,465.84,368.16,329.41,368.9,348.78,384.03,304,341.11,270.7,396.42,383.49,416.56,341.28,378.13,360.08,334.73,395.56,350.68
421,2359,2602,430.16,413.08,370.13,383.92,402.26,364.78,430.29,403.86,318.1,446.6,428.6,375.52,295.78,396.48,410.34,388.22,276.08,407.5,436.54,408.56,382.99,397.68,381.98,385.5,414.76,311.04,340.13
422,7126,8318,318.67,362.84,374.37,350.82,326.95,299.18,353.43,348.18,317.24,373.86,349.78,341.78,398.5,358.3,335.17,332.95,295.6,304.66,396.58,292.54,312.64,343.7,385.63,310.56,268.3,369.42,378.66
423,4016,20401,396.28,419.49,333.96,410.51,397.86,359.1,409.3,399.68,341.6,395.88,449.5,268.54,383.3,416.33,357.54,413.62,309.4,383.74,379.6,506.58,278.3,419.94,417.04,413.4,363.22,434.24,394.6
424,3845,7398,402.37,404.99,380.38,439.68,305.48,350.86,413.45,365.83,326.16,406.73,382.22,384.72,413.04,361.58,349.36,386.35,372.2,290.4,280.88,328.84,394.21,288.18,341.7,396.86,388.12,385.92,328.46
425,9585,17505,431.82,429.54,342.6,440.46,398.33,410.42,361.78,445.62,549.54,567.86,418.96,338.93,609.82,429.23,339.83,454.18,501.79,346.48,258.86,369.97,404.3,358.26,409.76,451.26,270.24,472.89,377.07
426,4931,2585,369.6,346.53,402.68,382.09,426.45,397.08,404.54,396.92,483.39,371.88,423.08,383.58,361.28,426.7,384.27,363.06,401.86,380.7,438.7,439.28,408.36,479.98,381.1,373.62,347.2,375.75,387.5
427,5913,12317,328.75,323,330.78,293.78,318.85,294.97,276.7,292.55,315.78,348.9,301.32,291.44,376.38,280.66,296.46,338.06,324.77,326.77,323.42,286.64,288.71,319.7,351.78,320.96,285.79,303.58,283.6
428,1325,19006,227.6,232.04,232.45,228.1,225.6,233.58,234.68,226.5,227.69,229.5,230,230.58,230.83,229.28,227.93,227.99,228.78,229,228.76,226.87,226.1,231.1,229.63,228.96,228.64,227.58,232.38
429,17132,10874,513.73,446.76,469.11,476.08,384.28,465.94,396.54,423.47,503.39,571.94,374.78,450.66,451.99,500.93,434.31,436.82,475.99,350.88,499.88,379.02,394.8,434.99,448.9,356.18,357.3,409.47,408.75
430,543,5195,362.59,393.8,354.66,335.94,311.48,359.46,381.1,405.92,364.6,439.86,351.48,362.06,497.46,388.89,316.7,373.16,367.32,341.92,378.94,323.82,411.96,367.91,359.48,339.48,483.32,332.19,385.24
431,5860,3217,357.3,368.58,441.92,460.74,412.21,475.46,423.59,431.06,392.38,367.8,539.2,326.43,415.61,523.44,497.56,573.9,360.06,566.89,368.06,319.28,502.66,472.88,491.9,381.98,461.08,374.54,474.12
432,9966,525,660.38,624.42,639.4,605.7,561.84,572.01,603.48,655.78,643.79,651.12,600.31,659.76,623.76,704.92,581.69,386.2,592.14,586.1,566.72,556.8,618.02,664.48,611.39,642.41,609.62,595.77,584.2
433,2809,8236,372.63,359.34,335.08,379.42,365.32,332.66,304,368.96,327.33,385.67,340.64,400.58,453.14,336.38,335.13,361.37,339.85,336.72,324.54,372.6,337.06,361.91,360.64,365.5,317.84,321.62,338.88
434,15678,19142,504.84,423.54,305.06,419.88,451.98,306.66,288.85,302.86,368.28,386.29,453.84,381.08,361.96,344.66,397.27,391.5,354.42,337.3,377.9,351.38,354.73,358.88,353.2,371.08,294.66,391.46,292.72
435,5292,315,552.56,359.02,306.3,432.3,270.68,431.48,452.14,280.2,299.08,542.26,323.26,301.4,479.08,476.08,348.08,319.08,416.6,278.06,395.59,385.22,333.28,434.79,497.54,421.78,338.26,276.98,331.9
436,2283,21084,357.9,340.46,317.52,485.34,325.43,459.58,425.65,302.92,293.78,317.55,447.15,352.59,411.01,420.76,369.05,347.26,302.68,364.63,292.18,383.25,343.86,348.12,346.24,362.1,334.75,312.8,302.38
437,82,13321,448.18,497.06,494.16,427.78,494.48,483.33,467.66,491.19,462.53,283,267.3,257.64,305.58,256.66,267.3,266.48,274.1,284.18,276.18,329.8,280.6,274.3,258.7,258.3,250.6,266.5,266.36
438,6015,14341,324.82,376.32,477.42,307.78,361.06,407.04,361.93,446.7,387.03,347.58,326.98,309.77,646.23,346.35,369.9,441.52,303.91,356.28,470.93,261.4,492.86,458.58,368.79,343.78,331.2,399.71,428.03
439,598,20095,457.73,397.18,438.79,454.18,420.48,407.47,386.56,439,453.18,495.1,473.06,339.96,447.57,460.7,442.57,413.17,483.7,443.68,438.01,436.97,385.46,483.47,452.89,413.86,299.43,410.18,436.26
440,2503,7195,445,387.7,383.58,398.13,389.88,393.72,378,351.45,369.98,402.23,380.76,400.98,436.57,350.44,392.08,374.1,369.19,348.82,380.65,420.96,408.83,365.94,376.77,396.34,398.1,364.56,388.25
441,4229,9714,432.16,419.13,370.13,382.54,386.66,396.14,421.96,391.22,405.54,393.56,386.54,373.73,389.65,418.16,393.93,445.53,371.9,419.08,368.22,428.74,377.06,421.05,412.98,389.7,460.4,412.44,425.85
442,4109,1630,325.38,320.79,314.4,324.54,321.96,312.87,309.08,312.24,305.8,314.74,321.75,324.34,316.5,313.88,321.93,320.74,295.6,358.48,320.2,331.4,323.82,321.54,319.2,318.58,312.19,313.12,311.37
443,2715,21573,425.26,327.86,332.82,327.56,418.64,374.09,394.26,342.41,356.86,393.38,327.68,431.09,325.96,365.36,341.68,392.28,360.62,401.48,298.78,376.27,291.7,394.77,325,348.08,416.3,392.38,317.6
444,1889,5198,377.24,329.26,318.92,322.4,371.36,309.9,331.96,346.78,319.49,384,357.07,316.56,358.32,313.38,314.58,322.06,341.45,333.03,261.28,322.48,361.72,348.15,312.74,320.58,326.13,366.78,318.41
445,6098,1718,496.96,507.51,465.93,345.9,492.78,494.9,487.85,523.27,568.92,518.19,498.28,451.96,729.88,464.22,495.88,458.3,493.86,405.1,565.44,434.58,524.39,523.36,511.18,588.42,562.26,401.5,470
446,4098,16880,604.8,584.96,507.06,254.16,353.12,383.04,657.12,489.27,380.4,366.28,464.23,528.46,528.98,519.25,425.9,303.1,436.46,330.81,399.2,517.03,450.2,385.1,532.6,270.68,528.5,488.69,467.9
447,7261,2564,417.18,366.12,366.08,357.3,303.82,345.11,354.55,335.67,297.1,389.92,346.28,389.32,234.24,347.62,346.92,354.06,338.78,358.1,366.6,382.96,406.28,280.96,379.88,334.24,298.96,383.03,358.05
448,5961,10134,310.57,357.2,407.65,394.2,418.18,321.16,343.66,330.14,369.88,465.83,385.81,353.7,434.3,316.26,324.52,368.64,358.28,391.98,415.26,376.3,334.58,338.74,354.26,395.42,297.28,306.22,382.08
449,2262,18172,285.21,332.97,347.08,268.36,342.88,326.1,262.84,248.86,348.68,415.29,255.64,230.1,390.98,298.04,305.88,279.23,368.98,285.22,243.3,223.35,346.1,286.53,343.78,393.1,237.78,391.16,374.8
450,179,1569,426.71,316.68,346.68,501.92,531.65,367.83,420.58,332.5,363.58,551.14,428.26,332.18,355.98,542.18,362.78,347.2,368.34,471.92,321.58,442.68,384.16,463.57,417.9,435.96,400.88,405.14,419.23
451,7965,8131,271.08,266.38,265.84,269.68,272.46,263.04,262.36,272.17,275.26,270.1,274.16,271,284.07,269.85,265.56,254.98,267.28,262.96,265.84,273.82,275.53,267.06,272.98,281.03,260.28,271,268.28
452,325,18863,416.29,363.25,410.4,477.5,378.79,408.25,369.96,397.2,390.56,442.66,393.18,417.44,372.65,326.65,301.04,376.12,424.24,359.94,353.65,431.24,404.88,287.48,368.06,391.26,334.5,394.65,356.34
453,7847,8348,286.6,292.46,281.03,288.68,274.6,279.18,275.74,285.28,294.48,271.97,273.83,291.3,295.64,295.46,315.19,280.98,281.36,291.55,295.44,274.8,288.87,294.1,274.7,298.22,316.26,281.43,289.94
454,6952,5360,282.88,488.84,420.61,347.08,430.78,426.52,428.86,441.96,432.1,449.32,461.78,409.54,485.18,429.58,452.68,393.2,429.06,425.98,295.14,475.96,437.44,361.88,420.9,432.78,384,435.26,446.11
455,21048,3128,594.22,647.13,630.79,522.52,430.78,525.38,571.29,423.86,528.66,470.86,581.6,493.3,551.8,521.8,524.96,623.97,411.88,475.78,562.54,566.89,571,501.2,468.04,444.24,542.73,538.94,419.46
456,4281,1876,306.2,314.67,314.12,309.69,313.5,307.67,305.9,299.28,312.61,319.78,319.41,315.66,366.32,310.08,330.26,310.94,309.68,322.88,310.87,310.48,302.38,315.3,308.68,307.07,299.09,298.29,302
457,8498,2668,316.44,389.82,438.88,349.8,308.84,361.17,399.96,368.46,364.38,404.04,357.25,414.48,372.16,371.67,381.43,323.87,347.63,503.72,416.44,370.6,475.68,355.08,347.81,413.54,379.89,347.32,345.38
458,7262,8268,504.32,357,334.96,391.64,272.58,338.94,389.03,386.24,388.78,423.42,398.68,399.08,338.8,392.38,398.4,383.96,397.06,366.9,399.88,387.86,421.18,315.38,487.1,423.86,391.11,400.38,407.27
459,6900,18386,533.94,515.18,500.3,462.64,462.08,453.17,478.28,449.26,429.21,476.33,428.87,489.9,534.39,516.24,427.34,493.06,499,438.08,467.5,474.56,532,560.29,431.91,456.68,384.12,437.74,474.49
460,21802,9945,338.78,385.72,368.32,327.92,404.5,372.28,397.66,345.29,388.98,369.38,353.97,338.14,329.03,330.86,324.28,317.35,361.16,351.76,405.98,399.63,418.68,390.31,412.28,301.53,383.62,345.2,308.86
461,2790,13986,445.18,391.3,406.58,320.16,398.88,371.21,422.46,415.34,415.58,456.56,414.74,374.18,467.7,447.62,401.98,447.39,459.06,420.68,346.07,383.9,433.37,365.04,337.59,401.26,330.92,358.48,381.52
462,2520,14540,254.6,254.78,255.06,260.88,255.2,256.63,253.6,251.4,249.7,255.98,247.44,250.6,259.18,260.15,256.9,254.78,255.48,262.8,254.38,253.89,249.4,253.38,254.99,266.98,257.98,251.88,254.79
463,4220,6383,343.8,500.02,453.56,435.79,459.42,418.87,502.12,409.88,418.9,457.8,446.96,442.26,430.06,460.08,398.18,424.48,407.68,373.09,287.44,433.68,422.12,416.06,396.06,512.18,393.18,407.46,443.32
464,6443,10518,274.7,469.68,436.86,395.38,458.5,473.24,372.68,425.68,352.15,683.54,427.22,501.92,362.62,416.67,433.64,354.3,389.77,484.35,403.28,469.68,349.38,380.62,464.18,520.3,287.8,409.12,380.25
